date,open,high,low,close,volume,adjclose,dividends,Open_Close_Diff,High_Low_Diff,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,sp500,nasdaq,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2021-08-11,236.6100006103516,239.58999633789065,234.5800018310547,239.4900054931641,9664000,239.4900054931641,0.0,2.8800048828125,5.0099945068359375,1.5735035766710537,1.5735035766710537,235.82420013427733,224.4751998901367,230.6753821274968,0.1185250044852608,99.49243218164314,87.78700629951557,240.548537169074,211.1754649061213,24196.916804347828,5.070967741935484,273.2435483870968,130.69000244140625,4442.41015625,14765.1396484375,9307.98,1610.99,872.98,174.37,16998,0.4397,14588,2410,1040,497,-38,1499,911,673,-331.0,569,-18,587,,590,590.0,0.042,1.0,1.0,,-656,-1.11,,,0.1418,0.0536,0.0345,-0.038599999999999995,-0.0316,1793,0.10550000000000001,551,1242,0.0731
2021-08-12,240.0,241.1499938964844,236.509994506836,238.17999267578125,6810000,238.17999267578125,0.0,-1.82000732421875,4.6399993896484375,-0.5470010385966617,-0.5470010385966617,235.4754000854492,224.8619498443604,231.67599686726803,0.1175916811348654,86.03009412938394,92.20231932568625,242.22496775844675,211.04103413364308,24205.891043478263,5.058064516129033,273.28090322580647,130.9600067138672,4460.830078125,14816.259765625,9324.92,1608.27,876.86,173.87,16998,0.4397,14588,2410,1040,497,-38,1499,911,673,-331.0,569,-18,587,,590,590.0,0.042,1.0,1.0,,-656,-1.11,,,0.1418,0.0536,0.0345,-0.038599999999999995,-0.0316,1793,0.10550000000000001,551,1242,0.0731
2021-08-13,238.009994506836,239.69000244140625,234.27999877929688,234.4600067138672,6390300,234.4600067138672,0.0,-3.54998779296875,5.410003662109375,-1.5618381376717227,-1.5618381376717227,235.1582000732422,225.25804985046383,232.047198180148,0.1186231826525243,67.72798571429622,84.41683734177448,242.8447749610633,212.0932270530968,24214.86528260869,5.04516129032258,273.31825806451616,131.36000061035156,4468.0,14822.900390625,9282.71,1610.16,877.93,173.76,16998,0.4397,14588,2410,1040,497,-38,1499,911,673,-331.0,569,-18,587,,590,590.0,0.042,1.0,1.0,,-656,-1.11,,,0.1418,0.0536,0.0345,-0.038599999999999995,-0.0316,1793,0.10550000000000001,551,1242,0.0731
2021-08-16,231.8999938964844,232.02999877929688,227.13999938964844,229.0599975585937,7622000,229.0599975585937,0.0,-2.839996337890625,4.8899993896484375,-2.303168557810187,-2.303168557810187,234.74100006103515,225.6626498413086,231.64890476394075,0.1201587936685149,39.09318934974468,64.28375639780833,240.552802886904,216.5921983337992,24241.788,5.006451612903226,273.4303225806452,131.32000732421875,4479.7099609375,14793.759765625,9163.57,1586.4,869.07,172.64,16998,0.4397,14588,2410,1040,497,-38,1499,911,673,-331.0,569,-18,587,,590,590.0,0.042,1.0,1.0,,-656,-1.11,,,0.1418,0.0536,0.0345,-0.038599999999999995,-0.0316,1793,0.10550000000000001,551,1242,0.0731
2021-08-17,226.1999969482422,226.2400054931641,219.8000030517578,222.22000122070312,13124000,222.22000122070312,0.0,-3.979995727539064,6.44000244140625,-2.98611560761104,-2.98611560761104,234.13220001220705,226.03229988098144,230.3917176248424,0.1236123972135758,11.334890897824677,39.38535532062191,239.97429933793345,217.6777026151916,24250.76223913044,4.993548387096774,273.46767741935486,130.32000732421875,4448.080078125,14656.1796875,9119.96,1579.95,858.42,170.77,16998,0.4397,14588,2410,1040,497,-38,1499,911,673,-331.0,569,-18,587,,590,590.0,0.042,1.0,1.0,,-656,-1.11,,,0.1418,0.0536,0.0345,-0.038599999999999995,-0.0316,1793,0.10550000000000001,551,1242,0.0731
2021-08-18,221.72999572753903,223.6499938964844,218.8999938964844,219.0,9000900,219.0,0.0,-2.7299957275390625,4.75,-1.4490150315070394,-1.4490150315070394,233.45700012207035,226.4053498840332,228.87282194153008,0.123120395674496,0.4494656337780899,16.959181960449197,240.31777626772137,216.98022635679035,24259.73647826087,4.980645161290322,273.50503225806455,129.25,4400.27001953125,14525.91015625,9084.88,1578.99,865.65,169.95,16998,0.4397,14588,2410,1040,497,-38,1499,911,673,-331.0,569,-18,587,,590,590.0,0.042,1.0,1.0,,-656,-1.11,,,0.1418,0.0536,0.0345,-0.038599999999999995,-0.0316,1793,0.10550000000000001,551,1242,0.0731
2021-08-19,216.3000030517578,218.3000030517578,211.72999572753903,212.1600036621093,11404400,212.1600036621093,0.0,-4.1399993896484375,6.57000732421875,-3.123285999036818,-3.123285999036818,232.7390002441406,226.72314987182617,226.64444617094065,0.1241481898338407,1.461617815544983,4.41532478238263,241.62474899208763,214.8022544869163,24268.710717391303,4.967741935483871,273.54238709677423,128.77000427246094,4405.7998046875,14541.7900390625,9119.74,1593.8,877.76,170.93,16998,0.4397,14588,2410,1040,497,-38,1499,911,673,-331.0,569,-18,587,,590,590.0,0.042,1.0,1.0,,-656,-1.11,,,0.1418,0.0536,0.0345,-0.038599999999999995,-0.0316,1793,0.10550000000000001,551,1242,0.0731
2021-08-20,212.3099975585937,214.7400054931641,210.94000244140625,212.6699981689453,9335700,212.6699981689453,0.0,0.3600006103515625,3.800003051757813,0.2403820220743258,0.2403820220743258,232.0256002807617,227.01824989318848,224.7811864373413,0.1232962018180833,5.726568079675045,2.54588384299942,242.619172263634,212.9228306050184,24277.68495652173,4.95483870967742,273.57974193548387,129.6999969482422,4441.669921875,14714.66015625,9181.56,1609.45,890.73,172.01,16998,0.4397,14588,2410,1040,497,-38,1499,911,673,-331.0,569,-18,587,,590,590.0,0.042,1.0,1.0,,-656,-1.11,,,0.1418,0.0536,0.0345,-0.038599999999999995,-0.0316,1793,0.10550000000000001,551,1242,0.0731
2021-08-23,215.8300018310547,220.17999267578125,215.3800048828125,219.3999938964844,10392100,219.3999938964844,0.0,3.5699920654296875,4.79998779296875,3.164525220051373,3.164525220051373,231.46800018310543,227.35709983825683,224.0636940985604,0.1282395665615214,28.00395183049961,11.730712575239924,242.7457468912388,212.1512547567104,24304.607673913044,4.916129032258064,273.69180645161293,130.92999267578125,4479.52978515625,14942.650390625,9196.28,1617.59,892.59,172.7,16998,0.4397,14588,2410,1040,497,-38,1499,911,673,-331.0,569,-18,587,,590,590.0,0.042,1.0,1.0,,-656,-1.11,,,0.1418,0.0536,0.0345,-0.038599999999999995,-0.0316,1793,0.10550000000000001,551,1242,0.0731
2021-08-24,220.1100006103516,223.1000061035156,219.8000030517578,221.42999267578125,8942600,221.42999267578125,0.0,1.3199920654296875,3.3000030517578125,0.9252501530399472,0.9252501530399472,230.9938000488281,227.67879981994628,223.7125339088565,0.121871111473703,34.72357895225983,22.818032954144872,242.76808996946207,212.04491051881908,24313.58191304348,4.903225806451613,273.7291612903226,131.19000244140625,4486.22998046875,15019.7998046875,9203.16,1622.14,894.03,173.93,16998,0.4397,14588,2410,1040,497,-38,1499,911,673,-331.0,569,-18,587,,590,590.0,0.042,1.0,1.0,,-656,-1.11,,,0.1418,0.0536,0.0345,-0.038599999999999995,-0.0316,1793,0.10550000000000001,551,1242,0.0731
2021-08-25,221.5,222.3000030517578,219.1000061035156,221.02999877929688,6528900,221.02999877929688,0.0,-0.470001220703125,3.1999969482421875,-0.1806412454116168,-0.1806412454116168,230.48360015869144,227.9952497863769,223.35486255824856,0.1207987879157691,33.399533902200275,32.042354894986616,242.3623798389482,211.3966197948409,24322.556152173915,4.890322580645162,273.76651612903225,131.39999389648438,4496.18994140625,15041.8603515625,9117.53,1611.54,889.51,173.02,16998,0.4397,14588,2410,1040,497,-38,1499,911,673,-331.0,569,-18,587,,590,590.0,0.042,1.0,1.0,,-656,-1.11,,,0.1418,0.0536,0.0345,-0.038599999999999995,-0.0316,1793,0.10550000000000001,551,1242,0.0731
2021-08-26,221.4100036621093,222.8999938964844,215.9100036621093,216.5,8341400,216.5,0.0,-4.910003662109375,6.989990234375,-2.049495002630919,-2.049495002630919,229.9682000732422,228.1809497833252,222.44088088381545,0.1222906389981303,18.404498944865296,28.84253726644185,242.09922428404647,210.14677486146127,24331.530391304343,4.877419354838709,273.80387096774194,130.6999969482422,4470.0,14945.8095703125,9198.02,1624.6,900.35,175.18,16998,0.4397,14588,2410,1040,497,-38,1499,911,673,-331.0,569,-18,587,,590,590.0,0.042,1.0,1.0,,-656,-1.11,,,0.1418,0.0536,0.0345,-0.038599999999999995,-0.0316,1793,0.10550000000000001,551,1242,0.0731
2021-08-27,217.47000122070312,222.42999267578125,216.8600006103516,221.75,7684900,221.75,0.0,4.279998779296875,5.569992065429688,2.4249422632794504,2.4249422632794504,229.6188000488281,228.34624977111807,222.34876343264003,0.1226014585537909,35.78285539957229,29.195629415546005,241.98008057370564,209.79291899904828,24340.50463043478,4.864516129032258,273.84122580645163,131.8300018310547,4509.3701171875,15129.5,9234.35,1633.55,910.33,173.71,16998,0.4397,14588,2410,1040,497,-38,1499,911,673,-331.0,569,-18,587,,590,590.0,0.042,1.0,1.0,,-656,-1.11,,,0.1418,0.0536,0.0345,-0.038599999999999995,-0.0316,1793,0.10550000000000001,551,1242,0.0731
2021-08-30,222.3500061035156,222.3699951171875,217.52999877929688,217.6600036621093,7587800,217.6600036621093,0.0,-4.69000244140625,4.839996337890625,-1.84441773974775,-1.84441773974775,229.225,228.52379981994628,221.723595463236,0.1130226270666685,22.24430030275143,25.47721821572972,242.0121039620469,208.9928963431288,24367.427347826087,4.825806451612903,273.95329032258064,132.22000122070312,4528.7900390625,15265.8896484375,9225.95,1643.15,904.78,173.64,16998,0.4397,14588,2410,1040,497,-38,1499,911,673,-331.0,569,-18,587,,590,590.0,0.042,1.0,1.0,,-656,-1.11,,,0.1418,0.0536,0.0345,-0.038599999999999995,-0.0316,1793,0.10550000000000001,551,1242,0.0731
2021-08-31,217.3300018310547,221.3300018310547,217.08999633789065,219.5,6764500,219.5,0.0,2.1699981689453125,4.240005493164063,0.84535344433192,0.84535344433192,228.70940002441407,228.7376998138428,221.42711606813785,0.1022589869577786,28.334988347555008,28.787381349959627,241.650528638604,208.3954720327828,24376.401586956523,4.812903225806451,273.9906451612904,132.02000427246094,4522.68017578125,15259.240234375,9265.69,1647.98,905.63,173.7,15278,0.0806,13566,1712,1097,575,-120,1552,160,669,-222.0,-287,-178,-109,,589,589.0,0.0395,-0.19,-0.19,,-173,-0.29,,,0.1121,0.0105,-0.0070999999999999995,-0.0113,,905,0.0592,523,382,0.025
2021-09-01,220.0,221.759994506836,217.6199951171875,218.1199951171875,7157400,218.1199951171875,0.0,-1.8800048828125,4.1399993896484375,-0.6287038190489702,-0.6287038190489702,228.19619995117188,228.89274978637687,220.9861666080111,0.0993024597858435,24.97388756793478,25.18439207274712,241.48538287248857,207.70961682233565,24385.37582608696,4.8,274.028,132.4499969482422,4524.08984375,15309.3798828125,9260.12,1649.9,905.34,173.83,15278,0.0806,13566,1712,1097,575,-120,1552,160,669,-222.0,-287,-178,-109,,589,589.0,0.0395,-0.19,-0.19,,-173,-0.29,,,0.1121,0.0105,-0.0070999999999999995,-0.0113,,905,0.0592,523,382,0.025
2021-09-02,218.9499969482422,223.83999633789065,218.0800018310547,220.8300018310547,8899500,220.8300018310547,0.0,1.8800048828125,5.7599945068359375,1.242438462558737,1.242438462558737,227.7413998413086,228.9848998260498,220.96534463775023,0.0998486159607978,46.894267932516925,33.40104794933562,240.9141880672883,207.3698115665008,24394.35006521739,4.79,274.1111333333333,132.8699951171875,4536.9501953125,15331.1796875,9239.07,1648.28,910.11,173.23,15278,0.0806,13566,1712,1097,575,-120,1552,160,669,-222.0,-287,-178,-109,,589,589.0,0.0395,-0.19,-0.19,,-173,-0.29,,,0.1121,0.0105,-0.0070999999999999995,-0.0113,,905,0.0592,523,382,0.025
2021-09-03,219.4499969482422,221.17999267578125,217.4600067138672,218.1699981689453,6393500,218.1699981689453,0.0,-1.279998779296875,3.719985961914064,-1.2045481320714813,-1.2045481320714813,227.0933996582031,229.02549980163573,220.5926317752429,0.1005381514635229,47.25486461068654,39.70767337037946,240.1006879146761,206.867311352902,24403.324304347825,4.78,274.1942666666667,133.0500030517578,4535.43017578125,15363.51953125,9191.9,1649.06,909.66,172.15,15278,0.0806,13566,1712,1097,575,-120,1552,160,669,-222.0,-287,-178,-109,,589,589.0,0.0395,-0.19,-0.19,,-173,-0.29,,,0.1121,0.0105,-0.0070999999999999995,-0.0113,,905,0.0592,523,382,0.025
2021-09-07,215.9100036621093,216.7100067138672,212.1699981689453,214.2400054931641,13196100,214.2400054931641,0.0,-1.6699981689453125,4.540008544921875,-1.8013442309964045,-1.8013442309964045,226.41059967041016,229.0801998138428,219.7456149376324,0.0998641847910782,25.58143110949192,39.91018788423184,239.14845446024225,206.01654492940617,24439.221260869566,4.74,274.52680000000004,132.7100067138672,4520.02978515625,15374.330078125,9202.78,1651.81,903.23,172.26,15278,0.0806,13566,1712,1097,575,-120,1552,160,669,-222.0,-287,-178,-109,,589,589.0,0.0395,-0.19,-0.19,,-173,-0.29,,,0.1121,0.0105,-0.0070999999999999995,-0.0113,,905,0.0592,523,382,0.025
2021-09-08,213.6000061035156,216.0800018310547,210.509994506836,211.3800048828125,8877600,211.3800048828125,0.0,-2.220001220703125,5.57000732421875,-1.3349517069737082,-1.3349517069737082,225.83899963378903,229.1087498474121,218.6302002636564,0.0995255567305349,6.526708600667357,26.45433477361532,237.4222600752088,205.3027399247912,24448.1955,4.73,274.60993333333334,132.2899932861328,4514.06982421875,15286.6396484375,9190.62,1646.08,900.64,171.73,15278,0.0806,13566,1712,1097,575,-120,1552,160,669,-222.0,-287,-178,-109,,589,589.0,0.0395,-0.19,-0.19,,-173,-0.29,,,0.1121,0.0105,-0.0070999999999999995,-0.0113,,905,0.0592,523,382,0.025
2021-09-09,211.1499938964844,216.6100006103516,210.72000122070312,213.94000244140625,9242800,213.94000244140625,0.0,2.790008544921875,5.8899993896484375,1.2110878510070089,1.2110878510070089,225.4025997924805,229.1803498840332,218.00484055402308,0.0901244912441005,25.73148884780705,19.279876185988822,233.9940834129211,206.1759162819032,24457.16973913044,4.72,274.69306666666665,131.83999633789062,4493.27978515625,15248.25,9155.2,1637.23,891.88,170.24,15278,0.0806,13566,1712,1097,575,-120,1552,160,669,-222.0,-287,-178,-109,,589,589.0,0.0395,-0.19,-0.19,,-173,-0.29,,,0.1121,0.0105,-0.0070999999999999995,-0.0113,,905,0.0592,523,382,0.025
2021-09-10,215.1600036621093,215.88999938964844,210.1199951171875,210.3000030517578,6959700,210.3000030517578,0.0,-4.8600006103515625,5.7700042724609375,-1.7014113060250913,-1.7014113060250913,224.8173999023437,229.1741999053955,216.9775288870544,0.0912250276173124,1.3120110681818686,11.190069505552138,230.3745477953637,207.0074529370582,24466.14397826087,4.71,274.7762,131.08999633789062,4458.580078125,15115.490234375,9181.94,1639.45,892.39,171.72,15278,0.0806,13566,1712,1097,575,-120,1552,160,669,-222.0,-287,-178,-109,,589,589.0,0.0395,-0.19,-0.19,,-173,-0.29,,,0.1121,0.0105,-0.0070999999999999995,-0.0113,,905,0.0592,523,382,0.025
2021-09-13,211.3500061035156,215.63999938964844,209.8800048828125,214.47999572753903,10175900,214.47999572753903,0.0,3.129989624023437,5.7599945068359375,1.9876331978713635,1.9876331978713635,224.3123999023437,229.1541498565674,216.64452446578568,0.0917963674060875,32.95124398556317,19.998247967184074,226.8400342843904,208.54396534939863,24493.06669565217,4.68,275.0256,131.5399932861328,4468.72998046875,15105.580078125,9129.52,1622.85,891.74,169.83,15278,0.0806,13566,1712,1097,575,-120,1552,160,669,-222.0,-287,-178,-109,,589,589.0,0.0395,-0.19,-0.19,,-173,-0.29,,,0.1121,0.0105,-0.0070999999999999995,-0.0113,,905,0.0592,523,382,0.025
2021-09-14,215.83999633789065,216.1100006103516,210.7100067138672,211.57000732421875,9947000,211.57000732421875,0.0,-4.269989013671875,5.399993896484375,-1.3567644821370517,-1.3567644821370517,223.8102001953125,229.1239498901367,215.96792218024345,0.0925130688276807,12.106042090673988,15.456432381473055,224.63735992086345,208.9976406894881,24502.04093478261,4.67,275.10873333333336,130.91000366210938,4443.0498046875,15037.759765625,9185.91,1633.06,900.06,171.12,15278,0.0806,13566,1712,1097,575,-120,1552,160,669,-222.0,-287,-178,-109,,589,589.0,0.0395,-0.19,-0.19,,-173,-0.29,,,0.1121,0.0105,-0.0070999999999999995,-0.0113,,905,0.0592,523,382,0.025
